ProductId,DrawNumber,DrawDate,PrimaryNumbers,SecondaryNumbers,TicketNumbers,Dividends
MonWedLotto,3892,2019-08-05T00:00:00,"[6, 1, 14, 18, 21, 7]","[19, 9]",,"[{'Division': 1, 'BlocNumberOfWinners': 1, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 17, 'BlocDividend': 3532.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 7, 'CompanyDividend': 3532.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 317, 'BlocDividend': 293.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 147, 'CompanyDividend': 293.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 13968, 'BlocDividend': 18.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6038, 'CompanyDividend': 18.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 34931, 'BlocDividend': 10.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 15157, 'CompanyDividend': 10.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 69402, 'BlocDividend': 9.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 29438, 'CompanyDividend': 9.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3891,2019-07-31T00:00:00,"[42, 16, 34, 19, 10, 29]","[22, 44]",,"[{'Division': 1, 'BlocNumberOfWinners': 1, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 17, 'BlocDividend': 4071.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3, 'CompanyDividend': 4071.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 202, 'BlocDividend': 530.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 73, 'CompanyDividend': 530.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 10420, 'BlocDividend': 29.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3805, 'CompanyDividend': 29.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 26184, 'BlocDividend': 16.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9991, 'CompanyDividend': 16.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 54292, 'BlocDividend': 13.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 20308, 'CompanyDividend': 13.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3890,2019-07-29T00:00:00,"[4, 6, 29, 11, 3, 26]","[41, 40]",,"[{'Division': 1, 'BlocNumberOfWinners': 3, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 11, 'BlocDividend': 5676.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 7, 'CompanyDividend': 5676.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 326, 'BlocDividend': 296.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 153, 'CompanyDividend': 296.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 14848, 'BlocDividend': 18.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6581, 'CompanyDividend': 18.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 23050, 'BlocDividend': 16.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9732, 'CompanyDividend': 16.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 39453, 'BlocDividend': 16.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 14792, 'CompanyDividend': 16.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3889,2019-07-24T00:00:00,"[27, 22, 26, 15, 20, 23]","[35, 6]",,"[{'Division': 1, 'BlocNumberOfWinners': 1, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 15, 'BlocDividend': 4792.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8, 'CompanyDividend': 4792.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 355, 'BlocDividend': 313.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 143, 'CompanyDividend': 313.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 13630, 'BlocDividend': 23.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 4787, 'CompanyDividend': 23.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 30815, 'BlocDividend': 14.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 11289, 'CompanyDividend': 14.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 55909, 'BlocDividend': 13.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 20129, 'CompanyDividend': 13.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3888,2019-07-22T00:00:00,"[25, 4, 3, 38, 17, 27]","[18, 29]",,"[{'Division': 1, 'BlocNumberOfWinners': 1, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 16, 'BlocDividend': 4069.8, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 7, 'CompanyDividend': 4069.8, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 200, 'BlocDividend': 503.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 83, 'CompanyDividend': 503.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 10904, 'BlocDividend': 26.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 4504, 'CompanyDividend': 26.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 28392, 'BlocDividend': 14.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 11803, 'CompanyDividend': 14.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 59743, 'BlocDividend': 11.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 25002, 'CompanyDividend': 11.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3887,2019-07-17T00:00:00,"[27, 40, 7, 15, 45, 24]","[22, 10]",,"[{'Division': 1, 'BlocNumberOfWinners': 0, 'BlocDividend': 0.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 0.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 7, 'BlocDividend': 15178.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 4, 'CompanyDividend': 15178.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 170, 'BlocDividend': 967.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 54, 'CompanyDividend': 967.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 9585, 'BlocDividend': 48.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3163, 'CompanyDividend': 48.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 26069, 'BlocDividend': 25.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9261, 'CompanyDividend': 25.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 61587, 'BlocDividend': 18.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23794, 'CompanyDividend': 18.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3886,2019-07-15T00:00:00,"[21, 24, 35, 11, 6, 40]","[44, 14]",,"[{'Division': 1, 'BlocNumberOfWinners': 1, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 11, 'BlocDividend': 5450.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6, 'CompanyDividend': 5450.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 264, 'BlocDividend': 351.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 138, 'CompanyDividend': 351.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 10169, 'BlocDividend': 25.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 4360, 'CompanyDividend': 25.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 22635, 'BlocDividend': 16.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9748, 'CompanyDividend': 16.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 45523, 'BlocDividend': 13.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 18805, 'CompanyDividend': 13.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3885,2019-07-10T00:00:00,"[28, 30, 45, 27, 7, 36]","[31, 2]",,"[{'Division': 1, 'BlocNumberOfWinners': 3, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 10, 'BlocDividend': 6075.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 2, 'CompanyDividend': 6075.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 137, 'BlocDividend': 686.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 56, 'CompanyDividend': 686.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 8923, 'BlocDividend': 30.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 2976, 'CompanyDividend': 30.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 22734, 'BlocDividend': 16.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8217, 'CompanyDividend': 16.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 47833, 'BlocDividend': 13.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 18048, 'CompanyDividend': 13.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3884,2019-07-08T00:00:00,"[1, 27, 16, 39, 44, 33]","[10, 36]",,"[{'Division': 1, 'BlocNumberOfWinners': 0, 'BlocDividend': 0.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 0.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 8, 'BlocDividend': 7113.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 5, 'CompanyDividend': 7113.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 144, 'BlocDividend': 611.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 56, 'CompanyDividend': 611.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 7907, 'BlocDividend': 31.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3309, 'CompanyDividend': 31.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 19994, 'BlocDividend': 17.8, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8615, 'CompanyDividend': 17.8, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 42455, 'BlocDividend': 14.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 18005, 'CompanyDividend': 14.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3883,2019-07-03T00:00:00,"[35, 19, 45, 3, 40, 42]","[11, 13]",,"[{'Division': 1, 'BlocNumberOfWinners': 0, 'BlocDividend': 0.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 0.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 13, 'BlocDividend': 4858.8, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3, 'CompanyDividend': 4858.8, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 185, 'BlocDividend': 528.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 69, 'CompanyDividend': 528.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 9317, 'BlocDividend': 29.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3132, 'CompanyDividend': 29.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 26334, 'BlocDividend': 15.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9113, 'CompanyDividend': 15.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 64138, 'BlocDividend': 10.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23789, 'CompanyDividend': 10.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3882,2019-07-01T00:00:00,"[14, 19, 44, 13, 27, 15]","[37, 36]",,"[{'Division': 1, 'BlocNumberOfWinners': 0, 'BlocDividend': 0.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 0.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 7, 'BlocDividend': 8460.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 2, 'CompanyDividend': 8460.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 182, 'BlocDividend': 503.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 80, 'CompanyDividend': 503.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 9473, 'BlocDividend': 27.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 4045, 'CompanyDividend': 27.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 22682, 'BlocDividend': 16.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9740, 'CompanyDividend': 16.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 41013, 'BlocDividend': 15.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 16518, 'CompanyDividend': 15.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3881,2019-06-26T00:00:00,"[7, 25, 5, 35, 40, 19]","[4, 15]",,"[{'Division': 1, 'BlocNumberOfWinners': 2, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 2, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 24, 'BlocDividend': 2642.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 11, 'CompanyDividend': 2642.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 270, 'BlocDividend': 363.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 130, 'CompanyDividend': 363.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 12902, 'BlocDividend': 21.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 5174, 'CompanyDividend': 21.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 33977, 'BlocDividend': 11.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 13381, 'CompanyDividend': 11.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 58234, 'BlocDividend': 11.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 22392, 'CompanyDividend': 11.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3880,2019-06-24T00:00:00,"[9, 36, 40, 22, 23, 32]","[33, 37]",,"[{'Division': 1, 'BlocNumberOfWinners': 1, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 8, 'BlocDividend': 6874.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 2, 'CompanyDividend': 6874.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 126, 'BlocDividend': 675.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 50, 'CompanyDividend': 675.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 7769, 'BlocDividend': 31.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3236, 'CompanyDividend': 31.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 19246, 'BlocDividend': 17.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 7989, 'CompanyDividend': 17.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 42106, 'BlocDividend': 13.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 18151, 'CompanyDividend': 13.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3879,2019-06-19T00:00:00,"[10, 8, 16, 7, 39, 3]","[6, 18]",,"[{'Division': 1, 'BlocNumberOfWinners': 2, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 12, 'BlocDividend': 5124.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 5, 'CompanyDividend': 5124.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 211, 'BlocDividend': 451.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 71, 'CompanyDividend': 451.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 11973, 'BlocDividend': 22.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 4464, 'CompanyDividend': 22.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 31725, 'BlocDividend': 12.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 12439, 'CompanyDividend': 12.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 60153, 'BlocDividend': 10.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23603, 'CompanyDividend': 10.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3878,2019-06-17T00:00:00,"[34, 35, 22, 2, 21, 18]","[19, 11]",,"[{'Division': 1, 'BlocNumberOfWinners': 0, 'BlocDividend': 0.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 0.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 9, 'BlocDividend': 6212.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 4, 'CompanyDividend': 6212.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 148, 'BlocDividend': 584.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 80, 'CompanyDividend': 584.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 8724, 'BlocDividend': 28.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3901, 'CompanyDividend': 28.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 24785, 'BlocDividend': 14.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 10907, 'CompanyDividend': 14.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 60897, 'BlocDividend': 9.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 26530, 'CompanyDividend': 9.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3877,2019-06-12T00:00:00,"[13, 26, 38, 10, 34, 31]","[7, 37]",,"[{'Division': 1, 'BlocNumberOfWinners': 1, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 10, 'BlocDividend': 6175.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 7, 'CompanyDividend': 6175.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 211, 'BlocDividend': 453.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 85, 'CompanyDividend': 453.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 9786, 'BlocDividend': 27.8, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3678, 'CompanyDividend': 27.8, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 25641, 'BlocDividend': 15.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9477, 'CompanyDividend': 15.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 53521, 'BlocDividend': 12.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 20228, 'CompanyDividend': 12.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
MonWedLotto,3876,2019-06-10T00:00:00,"[19, 3, 7, 2, 15, 5]","[20, 23]",,"[{'Division': 1, 'BlocNumberOfWinners': 2, 'BlocDividend': 1000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 1000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 23, 'BlocDividend': 2287.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 14, 'CompanyDividend': 2287.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 380, 'BlocDividend': 214.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 165, 'CompanyDividend': 214.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 15609, 'BlocDividend': 14.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6891, 'CompanyDividend': 14.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 32209, 'BlocDividend': 10.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 14091, 'CompanyDividend': 10.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 49850, 'BlocDividend': 11.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 21248, 'CompanyDividend': 11.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
