ProductId,DrawNumber,DrawDate,PrimaryNumbers,SecondaryNumbers,TicketNumbers,Dividends
TattsLotto,3861,2018-07-21T00:00:00,"[4, 15, 2, 16, 24, 14]","[33, 18]",,"[{'Division': 1, 'BlocNumberOfWinners': 4, 'BlocDividend': 1004249.8, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 1004249.8, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 49, 'BlocDividend': 11140.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6, 'CompanyDividend': 11140.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1268, 'BlocDividend': 929.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 196, 'CompanyDividend': 929.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 57906, 'BlocDividend': 30.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9985, 'CompanyDividend': 30.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 131398, 'BlocDividend': 22.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 22759, 'CompanyDividend': 22.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 260461, 'BlocDividend': 14.8, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 44732, 'CompanyDividend': 14.8, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3859,2018-07-14T00:00:00,"[45, 40, 6, 32, 12, 11]","[10, 20]",,"[{'Division': 1, 'BlocNumberOfWinners': 6, 'BlocDividend': 672883.61, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 672883.61, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 55, 'BlocDividend': 9959.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8, 'CompanyDividend': 9959.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 895, 'BlocDividend': 1320.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 149, 'CompanyDividend': 1320.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 48509, 'BlocDividend': 36.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8277, 'CompanyDividend': 36.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 127173, 'BlocDividend': 23.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 21959, 'CompanyDividend': 23.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 334095, 'BlocDividend': 11.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 57692, 'CompanyDividend': 11.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3857,2018-07-07T00:00:00,"[29, 1, 6, 43, 23, 18]","[3, 35]",,"[{'Division': 1, 'BlocNumberOfWinners': 8, 'BlocDividend': 503668.42, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 503668.42, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 69, 'BlocDividend': 7929.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 10, 'CompanyDividend': 7929.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1221, 'BlocDividend': 966.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 187, 'CompanyDividend': 966.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 55582, 'BlocDividend': 32.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9797, 'CompanyDividend': 32.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 140500, 'BlocDividend': 21.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 24717, 'CompanyDividend': 21.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 274995, 'BlocDividend': 14.05, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 47886, 'CompanyDividend': 14.05, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3855,2018-06-30T00:00:00,"[25, 14, 1, 40, 26, 20]","[24, 3]",,"[{'Division': 1, 'BlocNumberOfWinners': 2, 'BlocDividend': 2070113.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 2070113.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 54, 'BlocDividend': 10402.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 12, 'CompanyDividend': 10402.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1109, 'BlocDividend': 1093.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 204, 'CompanyDividend': 1093.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 54914, 'BlocDividend': 33.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9607, 'CompanyDividend': 33.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 139336, 'BlocDividend': 22.05, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 24450, 'CompanyDividend': 22.05, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 294525, 'BlocDividend': 13.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 50021, 'CompanyDividend': 13.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3853,2018-06-23T00:00:00,"[10, 35, 9, 18, 41, 31]","[26, 16]",,"[{'Division': 1, 'BlocNumberOfWinners': 10, 'BlocDividend': 2000000.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 2000000.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 146, 'BlocDividend': 9243.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 34, 'CompanyDividend': 9243.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 2413, 'BlocDividend': 1206.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 626, 'CompanyDividend': 1206.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 123255, 'BlocDividend': 35.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 30048, 'CompanyDividend': 35.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 315203, 'BlocDividend': 23.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 75611, 'CompanyDividend': 23.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 681754, 'BlocDividend': 13.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 158993, 'CompanyDividend': 13.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3851,2018-06-16T00:00:00,"[26, 8, 22, 45, 2, 12]","[1, 38]",,"[{'Division': 1, 'BlocNumberOfWinners': 10, 'BlocDividend': 417040.52, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 2, 'CompanyDividend': 417040.52, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 92, 'BlocDividend': 6160.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 14, 'CompanyDividend': 6160.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1557, 'BlocDividend': 785.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 238, 'CompanyDividend': 785.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 68562, 'BlocDividend': 27.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 11625, 'CompanyDividend': 27.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 152116, 'BlocDividend': 20.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 26815, 'CompanyDividend': 20.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 250044, 'BlocDividend': 16.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 45329, 'CompanyDividend': 16.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3849,2018-06-09T00:00:00,"[7, 26, 25, 10, 22, 36]","[30, 43]",,"[{'Division': 1, 'BlocNumberOfWinners': 4, 'BlocDividend': 1001158.26, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 1001158.26, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 71, 'BlocDividend': 7662.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 10, 'CompanyDividend': 7662.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1341, 'BlocDividend': 875.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 221, 'CompanyDividend': 875.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 63000, 'BlocDividend': 28.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 10571, 'CompanyDividend': 28.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 137386, 'BlocDividend': 21.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23086, 'CompanyDividend': 21.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 245151, 'BlocDividend': 15.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 44405, 'CompanyDividend': 15.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3847,2018-06-02T00:00:00,"[19, 24, 17, 7, 14, 37]","[2, 23]",,"[{'Division': 1, 'BlocNumberOfWinners': 6, 'BlocDividend': 659358.93, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 2, 'CompanyDividend': 659358.93, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 75, 'BlocDividend': 7150.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 16, 'CompanyDividend': 7150.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1348, 'BlocDividend': 858.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 246, 'CompanyDividend': 858.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 63273, 'BlocDividend': 27.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 11087, 'CompanyDividend': 27.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 152215, 'BlocDividend': 19.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 26307, 'CompanyDividend': 19.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 300829, 'BlocDividend': 12.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 51846, 'CompanyDividend': 12.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3845,2018-05-26T00:00:00,"[10, 29, 40, 21, 25, 38]","[22, 7]",,"[{'Division': 1, 'BlocNumberOfWinners': 3, 'BlocDividend': 1336093.02, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 1336093.02, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 57, 'BlocDividend': 9556.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 12, 'CompanyDividend': 9556.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 911, 'BlocDividend': 1290.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 153, 'CompanyDividend': 1290.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 49292, 'BlocDividend': 36.05, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8803, 'CompanyDividend': 36.05, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 136256, 'BlocDividend': 21.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23656, 'CompanyDividend': 21.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 343316, 'BlocDividend': 11.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 58650, 'CompanyDividend': 11.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3843,2018-05-19T00:00:00,"[42, 33, 39, 6, 21, 9]","[19, 40]",,"[{'Division': 1, 'BlocNumberOfWinners': 9, 'BlocDividend': 461555.44, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 461555.44, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 66, 'BlocDividend': 8538.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 11, 'CompanyDividend': 8538.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1087, 'BlocDividend': 1118.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 209, 'CompanyDividend': 1118.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 52914, 'BlocDividend': 34.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9953, 'CompanyDividend': 34.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 130113, 'BlocDividend': 23.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23901, 'CompanyDividend': 23.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 271285, 'BlocDividend': 14.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 48533, 'CompanyDividend': 14.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3841,2018-05-12T00:00:00,"[12, 17, 38, 31, 6, 14]","[34, 32]",,"[{'Division': 1, 'BlocNumberOfWinners': 14, 'BlocDividend': 1428571.43, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 3, 'CompanyDividend': 1428571.43, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 130, 'BlocDividend': 10219.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 36, 'CompanyDividend': 10219.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 2691, 'BlocDividend': 1065.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 617, 'CompanyDividend': 1065.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 130706, 'BlocDividend': 33.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 31124, 'CompanyDividend': 33.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 306682, 'BlocDividend': 23.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 74101, 'CompanyDividend': 23.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 645979, 'BlocDividend': 14.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 155277, 'CompanyDividend': 14.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3839,2018-05-05T00:00:00,"[34, 28, 22, 42, 45, 10]","[11, 3]",,"[{'Division': 1, 'BlocNumberOfWinners': 2, 'BlocDividend': 2013144.8, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 2013144.8, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 61, 'BlocDividend': 8969.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 12, 'CompanyDividend': 8969.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1118, 'BlocDividend': 1056.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 183, 'CompanyDividend': 1056.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 53718, 'BlocDividend': 33.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8947, 'CompanyDividend': 33.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 131588, 'BlocDividend': 22.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 22697, 'CompanyDividend': 22.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 345109, 'BlocDividend': 11.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 57795, 'CompanyDividend': 11.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3837,2018-04-28T00:00:00,"[13, 35, 43, 33, 38, 29]","[41, 15]",,"[{'Division': 1, 'BlocNumberOfWinners': 5, 'BlocDividend': 810693.74, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 810693.74, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 55, 'BlocDividend': 9997.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6, 'CompanyDividend': 9997.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1036, 'BlocDividend': 1145.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 183, 'CompanyDividend': 1145.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 53744, 'BlocDividend': 33.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9226, 'CompanyDividend': 33.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 122830, 'BlocDividend': 24.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 21246, 'CompanyDividend': 24.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 228689, 'BlocDividend': 16.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 39772, 'CompanyDividend': 16.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3835,2018-04-21T00:00:00,"[12, 17, 42, 31, 44, 11]","[19, 3]",,"[{'Division': 1, 'BlocNumberOfWinners': 2, 'BlocDividend': 2041916.91, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 2041916.91, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 52, 'BlocDividend': 10627.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 12, 'CompanyDividend': 10627.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 928, 'BlocDividend': 1285.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 152, 'CompanyDividend': 1285.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 49747, 'BlocDividend': 36.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8610, 'CompanyDividend': 36.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 135504, 'BlocDividend': 22.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23249, 'CompanyDividend': 22.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 355124, 'BlocDividend': 10.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 58403, 'CompanyDividend': 10.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3833,2018-04-14T00:00:00,"[38, 17, 7, 18, 9, 10]","[20, 35]",,"[{'Division': 1, 'BlocNumberOfWinners': 7, 'BlocDividend': 580653.79, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 580653.79, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 45, 'BlocDividend': 12254.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6, 'CompanyDividend': 12254.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1107, 'BlocDividend': 1075.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 214, 'CompanyDividend': 1075.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 57774, 'BlocDividend': 31.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9948, 'CompanyDividend': 31.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 136301, 'BlocDividend': 22.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23537, 'CompanyDividend': 22.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 275711, 'BlocDividend': 14.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 47174, 'CompanyDividend': 14.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3831,2018-04-07T00:00:00,"[7, 17, 8, 35, 6, 23]","[29, 30]",,"[{'Division': 1, 'BlocNumberOfWinners': 4, 'BlocDividend': 1030924.39, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 1030924.39, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 63, 'BlocDividend': 8870.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 13, 'CompanyDividend': 8870.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1299, 'BlocDividend': 928.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 191, 'CompanyDividend': 928.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 63842, 'BlocDividend': 28.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 10910, 'CompanyDividend': 28.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 156087, 'BlocDividend': 19.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 26797, 'CompanyDividend': 19.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 267789, 'BlocDividend': 14.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 46795, 'CompanyDividend': 14.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3829,2018-03-31T00:00:00,"[15, 44, 27, 8, 23, 43]","[11, 35]",,"[{'Division': 1, 'BlocNumberOfWinners': 1, 'BlocDividend': 4248309.28, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 4248309.28, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 63, 'BlocDividend': 9142.05, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8, 'CompanyDividend': 9142.05, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 964, 'BlocDividend': 1289.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 159, 'CompanyDividend': 1289.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 54143, 'BlocDividend': 34.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9278, 'CompanyDividend': 34.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 148296, 'BlocDividend': 21.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 24805, 'CompanyDividend': 21.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 311063, 'BlocDividend': 13.05, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 54053, 'CompanyDividend': 13.05, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
